title,address,city,state,postal_code,price,facts and features,real estate provider,url
House for sale,,Houston,TX,77098,"$859,000","4 bds, 4.0 ba ,3382 sqft",Martha Turner Sotheby's,https://www.zillow.com/homedetails/2626-Persa-St-Houston-TX-77098/27828172_zpid/
New construction,,Houston,TX,77098,"$699,000","3 bds, 3.0 ba ,2541 sqft","Compass RE Texas, LLC",https://www.zillow.com/homedetails/2119-Woodhead-St-Houston-TX-77098/2079551522_zpid/
Condo for sale,,Houston,TX,77098,"$2,495,000","3 bds, 4.0 ba ,4100 sqft",Douglas Elliman,https://www.zillow.com/homedetails/2727-Kirby-Dr-APT-14L-Houston-TX-77098/97614362_zpid/
House for sale,,Houston,TX,77098,"$2,099,000","4 bds, 6.0 ba ,4812 sqft",Martha Turner Sotheby's,https://www.zillow.com/homedetails/3215-Sackett-St-Houston-TX-77098/27747885_zpid/
Townhouse for sale,,Houston,TX,77098,"$339,000","2 bds, 3.0 ba ,1530 sqft",Ayers & Associates Realtors,https://www.zillow.com/homedetails/3639-Wakeforest-St-Houston-TX-77098/28132784_zpid/
House for sale,,Houston,TX,77098,"$625,000","3 bds, 4.0 ba ,2501 sqft","Leslie Lerner Properties, LLC",https://www.zillow.com/homedetails/3908-Hazard-St-Houston-TX-77098/121107043_zpid/
House for sale,,Houston,TX,77098,"$630,000","3 bds, 3.0 ba ,1984 sqft",JPAR - The Sears Group,https://www.zillow.com/homedetails/2225-Sul-Ross-St-Houston-TX-77098/27861402_zpid/
House for sale,,Houston,TX,77098,"$1,499,000","5 bds, 5.0 ba ,4622 sqft",Keller Williams Realty,https://www.zillow.com/homedetails/2117-North-Blvd-Houston-TX-77098/27842612_zpid/
House for sale,,Houston,TX,77098,"$725,000","3 bds, 3.0 ba ,2736 sqft","Taylor Real Estate Group, Inc.",https://www.zillow.com/homedetails/2625-Peckham-St-Houston-TX-77098/27828158_zpid/
House for sale,,Houston,TX,77098,"$1,150,000","3 bds, 4.0 ba ,3054 sqft","Compass RE Texas, LLC",https://www.zillow.com/homedetails/2313-W-Main-St-Houston-TX-77098/126252511_zpid/
House for sale,,Houston,TX,77098,"$849,000","3 bds, 3.0 ba ,2255 sqft",Greenwood King Properties,https://www.zillow.com/homedetails/2622-Westgate-St-Houston-TX-77098/27827245_zpid/
House for sale,,Houston,TX,77098,"$789,000","3 bds, 2.0 ba ,2347 sqft",Creekstone Real Estate,https://www.zillow.com/homedetails/2125-Sul-Ross-St-Houston-TX-77098/97636849_zpid/
House for sale,,Houston,TX,77098,"$775,000","0 bds, 2.0 ba ,2510 sqft","Compass RE Texas, LLC",https://www.zillow.com/homedetails/1836-Richmond-Ave-Houston-TX-77098/84007941_zpid/
House for sale,,Houston,TX,77098,"$839,000","2 bds, 2.0 ba ,2284 sqft","Leslie Lerner Properties, LLC",https://www.zillow.com/homedetails/2134-W-Main-St-Houston-TX-77098/27857882_zpid/
Condo for sale,,Houston,TX,77098,"$410,000","2 bds, 3.0 ba ,1952 sqft",Premier Properties,https://www.zillow.com/homedetails/2330-Steel-St-23-Houston-TX-77098/27749814_zpid/
House for sale,,Houston,TX,77098,"$780,000","3 bds, 2.0 ba ,2845 sqft","Compass RE Texas, LLC",https://www.zillow.com/homedetails/2132-Colquitt-St-Houston-TX-77098/27857895_zpid/
House for sale,,Houston,TX,77098,"$729,000","3 bds, 2.0 ba ,2423 sqft",Shaw Real Estate,https://www.zillow.com/homedetails/2631-Greenbriar-St-Houston-TX-77098/27828177_zpid/
Townhouse for sale,,Houston,TX,77098,"$600,000","4 bds, 5.0 ba ,3424 sqft",Martha Turner Sotheby's,https://www.zillow.com/homedetails/2422-W-Main-St-Houston-TX-77098/58668934_zpid/
Condo for sale,,Houston,TX,77098,"$650,000","2 bds, 2.0 ba ,1332 sqft",Greenwood King Properties,https://www.zillow.com/homedetails/2701-Westheimer-Rd-UNIT-1F-Houston-TX-77098/28398757_zpid/
House for sale,,Houston,TX,77098,"$830,000","3 bds, 4.0 ba ,3271 sqft",Keller Williams Realty,https://www.zillow.com/homedetails/2618-Greenbriar-Dr-Houston-TX-77098/161432461_zpid/
Townhouse for sale,,Houston,TX,77098,"$380,000","2 bds, 3.0 ba ,1939 sqft",Keller Williams Realty,https://www.zillow.com/homedetails/1909-Branard-St-APT-B-Houston-TX-77098/27788899_zpid/
House for sale,,Houston,TX,77098,"$1,775,000","4 bds, 4.0 ba ,4648 sqft",Martha Turner Sotheby's,https://www.zillow.com/homedetails/2324-South-Blvd-Houston-TX-77098/27878086_zpid/
House for sale,,Houston,TX,77098,"$1,190,000","3 bds, 4.0 ba ,2518 sqft",Keller Williams Realty,https://www.zillow.com/homedetails/1823-Banks-St-Houston-TX-77098/84008623_zpid/
Townhouse for sale,,Houston,TX,77098,"$755,000","4 bds, 4.0 ba ,3387 sqft",Greenwood King Properties,https://www.zillow.com/homedetails/2940-Virginia-St-Houston-TX-77098/58673576_zpid/
House for sale,,Houston,TX,77098,"$2,099,000","4 bds, 5.0 ba ,4368 sqft","Compass RE Texas, LLC",https://www.zillow.com/homedetails/2906-Ferndale-St-Houston-TX-77098/125461501_zpid/
New construction,,Houston,TX,77098,"$650,000","3 bds, 4.0 ba ,2663 sqft","Compass RE Texas, LLC",https://www.zillow.com/homedetails/4206-Woodhead-St-Houston-TX-77098/305346182_zpid/
Townhouse for sale,,Houston,TX,77098,"$695,000","4 bds, 4.0 ba ,2703 sqft",Martha Turner Sotheby's,https://www.zillow.com/homedetails/4106-N-Boulevard-Park-Houston-TX-77098/28543179_zpid/
Condo for sale,,Houston,TX,77098,"$550,000","2 bds, 3.0 ba ,1760 sqft",Martha Turner Sotheby's,https://www.zillow.com/homedetails/2929-Buffalo-Speedway-UNIT-1008-Houston-TX-77098/2080105306_zpid/
House for sale,,Houston,TX,77098,"$995,000","4 bds, 5.0 ba ,3485 sqft",RealtyWalk,https://www.zillow.com/homedetails/4411-Woodhead-St-Houston-TX-77098/243978272_zpid/
