title,address,city,state,postal_code,price,facts and features,real estate provider,url
House for sale,,Sugar Land,TX,77478,"$2,100,000","5 bds, 6.0 ba ,6082 sqft",FERGUSON + FBRE,https://www.zillow.com/homedetails/203-Savoy-St-Sugar-Land-TX-77478/27619011_zpid/
House for sale,,Sugar Land,TX,77478,"$339,900","3 bds, 3.0 ba ,2488 sqft",RE/MAX Southwest,https://www.zillow.com/homedetails/1710-Abellfield-Ln-Sugar-Land-TX-77478/27554726_zpid/
House for sale,,Sugar Land,TX,77478,"$255,000","3 bds, 3.0 ba ,2476 sqft",Keller Williams Realty -SW,https://www.zillow.com/homedetails/2102-Chesswood-Cir-Sugar-Land-TX-77478/27538849_zpid/
House for sale,,Sugar Land,TX,77478,"$319,000","3 bds, 2.0 ba ,2287 sqft",Daniel K. Mathews,https://www.zillow.com/homedetails/4202-Merriweather-St-Sugar-Land-TX-77478/27571585_zpid/
House for sale,,Sugar Land,TX,77478,"$189,900","2 bds, 2.0 ba ,1496 sqft",RE/MAX Southwest,https://www.zillow.com/homedetails/13134-Worthington-St-Sugar-Land-TX-77478/27538932_zpid/
Townhouse for sale,,Sugar Land,TX,77478,"$439,900","3 bds, 4.0 ba ,2450 sqft",Camelot Realty,https://www.zillow.com/homedetails/15923-Morgan-St-Sugar-Land-TX-77478/84745765_zpid/
House for sale,,Sugar Land,TX,77478,"$325,000","2 bds, 3.0 ba ,2714 sqft",RE/MAX Southwest,https://www.zillow.com/homedetails/2730-Country-Club-Blvd-Sugar-Land-TX-77478/27609390_zpid/
House for sale,,Sugar Land,TX,77478,"$795,000","4 bds, 4.0 ba ,3837 sqft",RE/MAX Cinco Ranch,https://www.zillow.com/homedetails/1330-Sugar-Creek-Blvd-Sugar-Land-TX-77478/27610213_zpid/
Lot / Land for sale,,Sugar Land,TX,77478,"$349,900","None bds, None ba ,None sqft",Keller Williams Signature,https://www.zillow.com/homedetails/15310-Oyster-Creek-Ln-Sugar-Land-TX-77478/2101687217_zpid/
House for sale,,Sugar Land,TX,77478,"$335,000","4 bds, 2.0 ba ,2394 sqft",CENTURY 21 Western Realty,https://www.zillow.com/homedetails/137-Dogwood-St-Sugar-Land-TX-77478/27545639_zpid/
